"subscribed","age","job","marital","education","default","balance","loan","contact","campaign"
FALSE,30,"technician","married","secondary","no",616,"no","cellular",1
FALSE,47,"services","divorced","secondary","no",4906,"no","unknown",1
FALSE,44,"self-employed","married","secondary","no",313,"no","cellular",4
FALSE,38,"blue-collar","married","primary","no",290,"no","cellular",1
FALSE,50,"management","married","tertiary","no",1240,"no","cellular",2
FALSE,27,"admin.","single","tertiary","no",3672,"no","cellular",2
FALSE,73,"retired","married","secondary","no",19,"no","cellular",2
FALSE,46,"blue-collar","married","primary","no",143,"no","unknown",1
FALSE,56,"retired","divorced","secondary","no",212,"yes","telephone",1
TRUE,36,"management","married","tertiary","no",9,"no","cellular",4
FALSE,33,"blue-collar","married","primary","no",3074,"no","cellular",1
FALSE,40,"management","married","tertiary","no",1734,"no","unknown",1
FALSE,52,"management","married","tertiary","no",575,"no","unknown",1
FALSE,51,"blue-collar","married","secondary","no",397,"no","cellular",2
FALSE,33,"blue-collar","married","secondary","no",640,"no","cellular",3
FALSE,54,"services","married","secondary","no",158,"no","unknown",1
FALSE,44,"management","married","secondary","no",2984,"no","unknown",2
FALSE,50,"entrepreneur","married","secondary","no",1011,"no","telephone",2
TRUE,45,"blue-collar","single","secondary","no",0,"no","cellular",1
TRUE,36,"management","married","tertiary","no",1133,"no","cellular",1
TRUE,42,"technician","married","secondary","no",4945,"no","cellular",2
FALSE,37,"technician","married","secondary","no",712,"no","cellular",2
FALSE,28,"services","single","secondary","no",-427,"yes","unknown",2
FALSE,56,"admin.","married","secondary","no",2146,"yes","unknown",1
FALSE,59,"admin.","married","secondary","no",92,"no","cellular",2
FALSE,32,"unemployed","married","secondary","no",10,"no","unknown",4
FALSE,57,"retired","married","primary","no",1238,"no","cellular",1
FALSE,49,"admin.","single","secondary","no",981,"no","telephone",3
FALSE,56,"entrepreneur","married","unknown","no",575,"no","unknown",2
FALSE,48,"admin.","divorced","unknown","no",-70,"no","cellular",1
TRUE,27,"student","single","tertiary","no",3733,"no","cellular",1
FALSE,31,"management","single","tertiary","no",574,"no","cellular",2
FALSE,28,"blue-collar","single","secondary","no",43,"no","unknown",1
FALSE,36,"management","married","tertiary","no",428,"no","unknown",1
FALSE,58,"housemaid","married","primary","no",0,"no","telephone",1
FALSE,46,"admin.","married","secondary","no",0,"yes","cellular",2
FALSE,32,"management","single","tertiary","no",474,"no","cellular",3
FALSE,39,"services","married","secondary","no",-540,"no","unknown",1
FALSE,35,"self-employed","married","tertiary","no",560,"no","cellular",1
TRUE,31,"management","married","tertiary","no",325,"no","cellular",2
TRUE,29,"management","single","tertiary","no",437,"no","cellular",1
FALSE,48,"blue-collar","married","primary","no",574,"no","cellular",1
FALSE,60,"retired","married","primary","no",0,"no","telephone",3
FALSE,74,"retired","married","secondary","no",935,"no","cellular",1
FALSE,30,"services","married","secondary","no",699,"no","unknown",1
FALSE,52,"admin.","single","primary","no",0,"no","unknown",11
FALSE,24,"blue-collar","married","secondary","no",-220,"no","cellular",1
FALSE,29,"services","married","secondary","no",11417,"no","unknown",2
FALSE,33,"housemaid","married","primary","no",212,"no","cellular",2
FALSE,34,"blue-collar","married","secondary","no",67,"yes","unknown",3
TRUE,45,"admin.","divorced","secondary","no",0,"no","cellular",1
FALSE,31,"blue-collar","married","secondary","no",0,"yes","telephone",2
FALSE,45,"technician","married","secondary","no",1673,"no","cellular",1
FALSE,27,"services","married","secondary","no",-1202,"no","unknown",2
FALSE,30,"management","single","tertiary","no",4213,"no","cellular",4
FALSE,45,"blue-collar","married","primary","no",0,"no","cellular",2
FALSE,57,"blue-collar","married","secondary","no",1521,"yes","cellular",2
FALSE,34,"management","married","tertiary","no",1310,"no","telephone",3
FALSE,40,"admin.","married","secondary","no",0,"yes","cellular",1
FALSE,39,"management","married","tertiary","no",399,"no","cellular",1
FALSE,46,"technician","married","tertiary","no",405,"no","cellular",3
TRUE,55,"management","divorced","tertiary","no",9756,"no","cellular",2
TRUE,25,"management","single","tertiary","no",2506,"no","cellular",1
FALSE,34,"management","married","tertiary","no",697,"no","cellular",1
FALSE,37,"blue-collar","married","primary","no",403,"no","cellular",2
FALSE,64,"retired","divorced","tertiary","no",890,"no","cellular",3
FALSE,45,"technician","divorced","secondary","no",809,"no","cellular",2
FALSE,57,"housemaid","married","secondary","no",158,"no","telephone",1
FALSE,21,"student","single","unknown","no",137,"no","unknown",3
FALSE,58,"housemaid","married","secondary","no",2705,"no","telephone",1
TRUE,41,"blue-collar","single","secondary","no",75,"no","unknown",9
FALSE,41,"management","married","unknown","no",2457,"no","unknown",1
FALSE,58,"management","married","tertiary","no",541,"no","cellular",1
FALSE,33,"management","married","tertiary","no",287,"no","cellular",2
FALSE,32,"management","married","tertiary","no",273,"yes","cellular",3
FALSE,44,"services","divorced","secondary","no",0,"no","unknown",5
FALSE,47,"unknown","married","unknown","no",677,"no","cellular",1
FALSE,41,"self-employed","married","primary","no",340,"no","unknown",3
FALSE,54,"technician","married","tertiary","no",98,"no","cellular",4
FALSE,47,"technician","divorced","tertiary","no",477,"no","telephone",1
FALSE,32,"management","single","tertiary","no",2629,"no","cellular",4
FALSE,59,"housemaid","married","tertiary","no",0,"yes","cellular",2
TRUE,29,"technician","single","tertiary","no",2325,"no","cellular",1
FALSE,48,"services","married","secondary","yes",-20,"no","cellular",2
TRUE,32,"technician","single","secondary","no",230,"no","cellular",1
FALSE,46,"management","divorced","secondary","no",-852,"yes","cellular",2
FALSE,31,"blue-collar","single","primary","no",-280,"no","unknown",3
TRUE,53,"blue-collar","married","secondary","no",25,"no","cellular",2
FALSE,34,"technician","single","tertiary","no",9851,"no","cellular",5
FALSE,48,"services","single","unknown","no",5095,"no","unknown",1
FALSE,32,"technician","married","secondary","no",687,"no","cellular",4
FALSE,31,"management","married","secondary","no",1368,"no","cellular",4
FALSE,27,"blue-collar","single","primary","no",-179,"no","cellular",2
FALSE,60,"admin.","married","secondary","no",-396,"no","cellular",1
FALSE,34,"blue-collar","single","tertiary","no",1011,"no","unknown",1
FALSE,52,"self-employed","married","secondary","no",9,"yes","unknown",1
FALSE,48,"blue-collar","married","secondary","no",1159,"yes","cellular",9
FALSE,45,"technician","married","primary","no",-322,"no","unknown",2
FALSE,54,"technician","divorced","secondary","no",1114,"no","cellular",1
FALSE,52,"services","married","secondary","no",2072,"no","cellular",1
FALSE,47,"entrepreneur","married","tertiary","no",459,"no","cellular",4
FALSE,54,"unknown","married","secondary","no",1157,"no","cellular",2
FALSE,34,"blue-collar","married","secondary","no",8309,"yes","cellular",1
FALSE,39,"technician","single","tertiary","no",1043,"no","cellular",10
FALSE,46,"technician","married","secondary","no",2098,"no","cellular",2
FALSE,26,"unemployed","single","secondary","no",461,"no","cellular",1
FALSE,37,"technician","single","secondary","no",61,"no","unknown",8
FALSE,47,"blue-collar","married","secondary","no",1203,"no","cellular",2
FALSE,35,"technician","married","secondary","no",1067,"yes","cellular",6
FALSE,57,"unemployed","married","primary","no",0,"no","unknown",1
FALSE,34,"management","married","tertiary","no",1657,"no","cellular",2
TRUE,47,"technician","married","secondary","no",1219,"no","cellular",4
FALSE,27,"technician","married","secondary","no",7,"no","unknown",2
TRUE,40,"blue-collar","married","secondary","no",-839,"yes","cellular",2
FALSE,39,"technician","married","secondary","no",994,"no","cellular",1
FALSE,36,"entrepreneur","married","tertiary","no",6,"no","telephone",1
FALSE,42,"technician","single","secondary","no",0,"no","cellular",2
FALSE,23,"blue-collar","single","primary","no",8627,"no","unknown",1
FALSE,34,"management","married","tertiary","no",133,"no","unknown",1
FALSE,34,"blue-collar","married","secondary","no",247,"yes","unknown",5
FALSE,49,"services","married","secondary","no",1114,"no","cellular",1
FALSE,57,"blue-collar","married","primary","no",1592,"yes","unknown",4
FALSE,59,"retired","married","unknown","no",0,"no","unknown",6
FALSE,57,"admin.","married","tertiary","no",46,"no","cellular",2
FALSE,34,"blue-collar","married","secondary","no",1221,"no","cellular",1
TRUE,61,"management","married","secondary","no",985,"no","cellular",6
FALSE,35,"blue-collar","divorced","secondary","no",0,"no","unknown",1
FALSE,42,"management","married","tertiary","no",520,"no","cellular",1
FALSE,57,"services","married","tertiary","no",10,"no","telephone",3
FALSE,42,"blue-collar","married","secondary","no",2157,"no","cellular",1
FALSE,53,"retired","married","secondary","no",6095,"yes","cellular",5
FALSE,63,"retired","married","tertiary","no",133,"no","cellular",2
FALSE,47,"self-employed","married","secondary","no",1121,"no","unknown",6
FALSE,54,"services","married","secondary","no",88,"no","unknown",1
FALSE,45,"admin.","married","secondary","no",0,"no","cellular",10
FALSE,28,"management","single","tertiary","no",-328,"no","telephone",2
FALSE,58,"unemployed","married","secondary","no",610,"no","telephone",2
FALSE,48,"management","single","tertiary","no",414,"no","cellular",2
TRUE,35,"management","divorced","tertiary","no",0,"no","telephone",1
FALSE,37,"self-employed","married","tertiary","no",0,"no","unknown",1
FALSE,37,"blue-collar","married","secondary","no",685,"no","unknown",1
FALSE,37,"management","married","primary","no",22856,"no","cellular",1
FALSE,25,"services","single","secondary","no",-352,"no","cellular",1
FALSE,58,"blue-collar","married","secondary","no",602,"no","cellular",1
FALSE,52,"management","married","secondary","no",-588,"no","cellular",4
TRUE,19,"student","single","secondary","no",302,"no","cellular",1
FALSE,59,"blue-collar","married","secondary","no",5314,"no","cellular",3
FALSE,41,"technician","married","secondary","no",64,"yes","unknown",2
FALSE,34,"technician","single","tertiary","no",632,"no","cellular",10
FALSE,35,"technician","single","secondary","no",5731,"no","cellular",2
FALSE,41,"technician","married","secondary","no",902,"no","unknown",6
FALSE,28,"blue-collar","single","secondary","no",6307,"no","unknown",1
FALSE,53,"management","divorced","secondary","no",112,"yes","cellular",3
FALSE,35,"services","married","secondary","no",0,"yes","telephone",1
FALSE,33,"admin.","single","tertiary","no",621,"no","cellular",1
FALSE,37,"technician","single","secondary","no",435,"no","unknown",1
FALSE,32,"technician","married","secondary","no",782,"no","unknown",4
FALSE,32,"blue-collar","married","secondary","no",478,"no","unknown",1
FALSE,54,"services","married","unknown","no",7864,"no","unknown",4
FALSE,44,"blue-collar","married","secondary","no",1910,"no","unknown",1
FALSE,36,"technician","divorced","tertiary","no",1174,"no","cellular",2
FALSE,56,"admin.","married","secondary","no",1270,"no","cellular",2
FALSE,30,"management","single","tertiary","no",18,"no","unknown",11
FALSE,36,"blue-collar","married","secondary","no",141,"no","unknown",3
FALSE,43,"management","married","tertiary","no",2886,"no","cellular",1
FALSE,40,"technician","married","secondary","no",2715,"no","unknown",2
FALSE,32,"technician","single","tertiary","no",1100,"yes","cellular",1
FALSE,34,"blue-collar","married","secondary","no",516,"yes","unknown",1
FALSE,37,"services","married","secondary","no",1,"no","unknown",2
FALSE,28,"admin.","single","secondary","no",775,"no","cellular",2
FALSE,35,"unknown","married","primary","no",634,"no","cellular",2
FALSE,53,"blue-collar","single","secondary","no",5715,"no","cellular",2
FALSE,60,"admin.","married","unknown","no",1088,"no","cellular",1
FALSE,40,"entrepreneur","married","secondary","no",1532,"yes","cellular",7
FALSE,57,"retired","married","primary","no",75,"no","cellular",2
FALSE,29,"technician","single","secondary","no",103,"no","unknown",1
FALSE,44,"blue-collar","married","primary","no",134,"no","cellular",1
FALSE,41,"admin.","single","secondary","no",748,"no","telephone",7
FALSE,47,"technician","married","secondary","no",1990,"yes","cellular",4
FALSE,43,"technician","married","tertiary","no",192,"no","cellular",2
FALSE,37,"technician","single","secondary","no",267,"no","cellular",1
FALSE,34,"technician","single","tertiary","no",586,"no","unknown",2
FALSE,30,"blue-collar","single","secondary","no",648,"yes","unknown",1
FALSE,57,"entrepreneur","divorced","secondary","yes",25,"no","cellular",1
FALSE,26,"admin.","single","secondary","no",96,"no","cellular",2
FALSE,34,"management","married","tertiary","no",1116,"no","cellular",5
TRUE,46,"technician","divorced","secondary","no",-90,"yes","telephone",1
TRUE,38,"entrepreneur","married","tertiary","no",170,"no","cellular",1
TRUE,37,"technician","single","secondary","no",3665,"no","cellular",3
FALSE,28,"management","single","tertiary","no",2380,"no","cellular",2
FALSE,57,"blue-collar","married","primary","no",179,"no","unknown",3
TRUE,39,"management","married","tertiary","no",763,"no","cellular",7
TRUE,49,"services","married","secondary","no",320,"no","telephone",4
FALSE,38,"technician","married","secondary","no",1960,"no","cellular",2
FALSE,27,"blue-collar","married","secondary","no",818,"no","unknown",5
FALSE,30,"admin.","married","secondary","no",2678,"no","cellular",5
FALSE,38,"admin.","married","tertiary","no",1980,"no","cellular",2
FALSE,36,"management","married","tertiary","no",1582,"no","telephone",2
FALSE,38,"retired","single","unknown","no",62,"no","unknown",1
FALSE,59,"housemaid","married","primary","no",235,"no","cellular",2
FALSE,37,"management","married","tertiary","no",489,"no","cellular",5
FALSE,29,"self-employed","married","tertiary","no",3931,"no","unknown",4
TRUE,43,"blue-collar","married","secondary","no",699,"yes","cellular",2
FALSE,33,"technician","married","secondary","no",58,"no","telephone",2
FALSE,54,"housemaid","divorced","secondary","no",1327,"no","unknown",2
FALSE,55,"services","married","secondary","no",557,"no","unknown",1
